NVMe_total_util,CPU,Memory_used,NVMe_from_transfer,num_workers
0.12856470588868593,0.05727272731336683,0.918875844923077,0.00017252351999999998,0.12
0.30955294117550636,0.10763636366887526,0.9203784467692308,0.14790164479999998,0.12
0.4095999999985318,0.08763636364178223,0.9192879655384616,0.14303035392,0.12
0.37138823530198456,0.09109090898524629,0.9187709243076924,0.14671151104000002,0.12
0.41421176470706567,0.0754545454613187,0.9188049526153846,0.14750367744,0.12
0.3356235294082367,0.0852727271277796,0.9204736,0.14484504576,0.12
0.43821176470476475,0.07872727279635995,0.9192337723076923,0.14407892992000002,0.12
0.4389647058786496,0.0821818181059577,0.9187016073846154,0.14679539712,0.12
0.5174588235259494,0.08927272720770403,0.918831104,0.14685356032,0.12
0.4376470588229816,0.11145454553717916,0.9219692701538461,0.14324596736,0.12
0.6905411764678052,0.1281818181953647,0.9206941538461538,0.24361107456,0.12
0.7057882352923865,0.13854545453055336,0.9191965932307692,0.24113577984,0.12
0.7401411764707196,0.11709090918302532,0.9195271089230769,0.25405947904,0.12
0.760752941180459,0.12599999989298255,0.9208554732307692,0.26779058176,0.12
0.7680000000030679,0.11800000000406395,0.9211191926153847,0.27183808511999996,0.12
0.76282352941549,0.12163636362688104,0.9212329353846154,0.27976531968,0.12
0.7665882352903924,0.11472727266902276,0.9216170141538461,0.27988033536,0.12
0.7548235294053004,0.12381818182766438,0.9204030227692308,0.27208450048000005,0.12
0.7703529411817299,0.11345454535701059,0.9189873821538461,0.27558150144,0.12
0.7580235294148544,0.13036363632841547,0.9189883273846153,0.27261403136,0.12
0.7813647058792411,0.1385454545644197,0.920674304,0.27268235264,0.12
0.7900235294172651,0.15418181818994608,0.9221756455384615,0.2753036288,0.12
0.7559529411743449,0.13836363635279916,0.9211588923076923,0.27014463488,0.12
0.7621647058849169,0.1276363635266369,0.9211592073846154,0.26071269376,0.12
0.8144941176479574,0.1316363636404276,0.920379392,0.30397693952,0.12
0.8192941176458536,0.13799999999729076,0.921853952,0.30480007168,0.12
0.8351058823494785,0.13490909094160253,0.9191121526153846,0.31320440831999996,0.12
0.8232470588292927,0.13472727276384827,0.9204335852307692,0.30034362368,0.12
0.7840941176448456,0.11927272724834358,0.9205451224615384,0.3168509952,0.12
0.7796705882338917,0.13181818181818183,0.9222361403076923,0.30337400832,0.12
0.7647999999989921,0.13490909097546877,0.9207716627692307,0.30267179008,0.12
0.7811764705898792,0.1460000000216744,0.9210123815384615,0.30456938495999997,0.12
0.7577411764712236,0.12763636366210201,0.9206279876923077,0.26926612480000006,0.12
0.7884235294097487,0.13945454555478962,0.9203163766153846,0.28802285568,0.12
0.816282352942097,0.12600000009618026,0.9190173144615384,0.29967253504000013,0.12
0.8001882352893624,0.12927272726189004,0.9191310572307693,0.3033530368,0.12
0.7967058823553517,0.11890909096056766,0.9194269144615385,0.30805065728000003,0.12
0.7788235294057385,0.12436363629319454,0.9201982227692308,0.29564747776000005,0.12
0.7824941176482857,0.11890909085896886,0.9189357095384615,0.29917970431999996,0.12
0.7567999999997588,0.1338181818073446,0.919039684923077,0.29442473984,0.12
0.7785411764730645,0.13272727267308668,0.9191562633846154,0.28592570368000003,0.12
0.7563294117640268,0.14563636356456716,0.9206213710769231,0.28861710336,0.12
0.7814588235280314,0.12818181822923097,0.9196698387692308,0.29137829888,0.12
0.7775999999961215,0.12890909080478277,0.9195916996923077,0.29176627200000005,0.12
0.7678117647137056,0.11781818172471087,0.919637700923077,0.28479324159999997,0.12
0.7648941176477821,0.12836363620378755,0.9210933563076923,0.2904293376,0.12
0.7729882352903268,0.1214545453813943,0.9200709316923077,0.28588900351999996,0.12
0.7727058823549133,0.12218181819401006,0.9188421316923077,0.2913206272,0.12
