NVMe_total_util,CPU,Memory_used,NVMe_from_transfer,num_workers
0.17195294117555024,0.05272727280177853,0.9178134055384616,0.00017825792000000003,0.44
0.7170823529362679,0.10618181824684143,0.9165244258461539,0.24752685055999998,0.44
0.6790588235290831,0.112545454535972,0.9167601033846153,0.23438114816,0.44
0.7242352941100868,0.1038181819021702,0.9159613833846154,0.23374856192,0.44
0.7398588235325674,0.12272727276113903,0.9174879310769231,0.23564648448000003,0.44
0.7331764705862631,0.12090909105132926,0.917794816,0.23694163968,0.44
0.7759058823589892,0.12872727272862738,0.9178260086153847,0.23726129151999997,0.44
0.7287529411698308,0.10927272730252957,0.9181495926153846,0.23330291711999998,0.44
0.8127999999971294,0.1307272727855227,0.9192073058461538,0.30240931839999996,0.44
0.7964235294144599,0.11599999994716864,0.9162805563076923,0.30435016704,0.44
0.7928470588234418,0.12163636355914854,0.9159812332307692,0.30526144512,0.44
0.7900235294063083,0.1165454546158964,0.9159758769230769,0.30560223232,0.44
0.808847058824647,0.12509090910581028,0.9174293267692307,0.29121052672,0.44
0.8198588235331151,0.11945454545996412,0.916181307076923,0.30333812736,0.44
0.8283294117680805,0.13709090907465324,0.9162871729230769,0.30161240063999994,0.44
0.8087529411785961,0.1389090908860619,0.9163867372307692,0.3035522662400001,0.44
0.8338823529426008,0.15872727273540066,0.9189757243076923,0.3133300736,0.44
0.8386823529432365,0.14509090903130448,0.9178556258461539,0.3050202726400001,0.44
0.7999999999972608,0.13199999999593606,0.9178534203076923,0.28306030592,0.44
0.8390588235301788,0.1269090908833525,0.9178994215384615,0.30027022336000003,0.44
0.789741176470895,0.11781818179244344,0.9178657083076923,0.2896183296,0.44
0.8183529411771279,0.1074545453895222,0.9165020553846154,0.28177317888000003,0.44
0.8053647058851578,0.11254545443437312,0.9182069366153847,0.27441758208,0.44
0.7984941176494911,0.10836363631215962,0.9183291864615385,0.27699707904,0.44
0.8059294117614627,0.13563636361875317,0.9198251716923077,0.27694465024000003,0.44
0.812517647056238,0.13818181834437632,0.9186360713846153,0.28209856512,0.44
0.8061176470563035,0.14381818182089112,0.9161935950769231,0.28043116544,0.44
0.7652705882402028,0.12781818183985624,0.9163319138461539,0.27431354368,0.44
0.7920000000007669,0.12509090920740906,0.9176243593846154,0.27990687744000003,0.44
0.8021647058838212,0.11890909085896881,0.9178814621538461,0.28906094592,0.44
0.797929411767708,0.11763636385175316,0.9179778756923077,0.29431431168,0.44
0.8014117647044581,0.11545454544777223,0.9180783852307692,0.283508736,0.44
0.8182588235310773,0.12036363641646779,0.9191581538461538,0.27976531968,0.44
0.8114823529414613,0.11600000004876744,0.9177831581538461,0.26532118528000004,0.44
0.8154352941221612,0.13327272724021563,0.9177863089230769,0.27643068416,0.44
0.8160000000039445,0.12963636361739853,0.9177919803076923,0.27839168511999995,0.44
0.7854117647087311,0.14636363641104919,0.9190752886153846,0.28664283136,0.44
0.7904000000069464,0.12218181816014378,0.9179186412307693,0.27896315904,0.44
0.7387294117635227,0.11563636355779389,0.9162147052307692,0.25615941632,0.44
0.8069647058817174,0.11309090910310095,0.9162610215384616,0.27591704576000003,0.44
0.8200470588197385,0.13036363639614795,0.9177645686153846,0.29565108224000003,0.44
0.8131764705840718,0.11818181818181817,0.9164730683076923,0.27408728064,0.44
0.8184470588204396,0.12709090906110676,0.9165688516923077,0.29975494656,0.44
0.833694117645021,0.11981818178160628,0.9166873206153846,0.28957999104,0.44
0.8160941176472561,0.13763636364178225,0.9181533735384615,0.29653204992,0.44
0.8191058823510127,0.13127272721718655,0.9185027938461539,0.2846359552,0.44
0.7874823529465015,0.14527272727679125,0.9178953255384615,0.2880335052799999,0.44
0.8237176470622858,0.12509090900421146,0.9180481378461538,0.28911337472,0.44
0.78324705882491,0.12400000010701741,0.9177607876923077,0.29373841408,0.44
0.7770352941198165,0.11054545454680921,0.9163281329230769,0.28907159552,0.44
0.7204705882379239,0.10527272725647147,0.916697088,0.25343623168,0.44
0.7959529411787276,0.11272727271372619,0.9165534129230769,0.29053943808000005,0.44
0.7607529411722413,0.11727272742851214,0.9179993009230769,0.28840689663999997,0.44
0.7906823529368814,0.1089090908792886,0.9167676652307692,0.29282533376,0.44
0.7849411764729985,0.12363636378537524,0.9168785723076923,0.29017243648,0.44
0.7784470588187962,0.12490909099578854,0.9160618929230769,0.28640804864,0.44
0.812611764710506,0.1512727273120121,0.9191931273846153,0.28951707648,0.44
0.8314352941206271,0.1336363636634566,0.9181833058461538,0.28470411264,0.44
0.8142117647043265,0.1385454545305534,0.9181836209230769,0.28909764608,0.44
0.8154352941221612,0.12654545462944292,0.9165808246153846,0.28870443008,0.44
0.8179764705847075,0.12836363633925266,0.9180223015384615,0.28529655808000004,0.44
0.7810823529383496,0.11781818199564108,0.9167875150769231,0.27225800704,0.44
0.809600000001271,0.12254545458338478,0.9185018486153846,0.28921823232,0.44
0.8109176470624173,0.11763636358082294,0.9186045636923077,0.2857789030400001,0.44
0.809600000001271,0.13472727272998206,0.9201065353846154,0.2889089024,0.44
0.8309647058821555,0.1327272726730867,0.9171747446153846,0.28383903744,0.44
0.8080000000008462,0.16636363630267711,0.9175682756923077,0.2720391168,0.44
0.829552941177698,0.1263636362823573,0.9165795643076923,0.289931264,0.44
0.8221176470629873,0.13472727276384833,0.9181448664615385,0.29277290496,0.44
0.8168470588293586,0.12818181816149846,0.9181681821538461,0.28365029376000006,0.44
0.8080941176452839,0.1250909091735428,0.9178858732307692,0.28498706432,0.44
0.817788235298084,0.12000000002709305,0.9179038326153847,0.28247064575999997,0.44
0.8118588235256645,0.1303636363284154,0.9194070646153846,0.28289531904000004,0.44
0.8173176470650909,0.12599999992684888,0.9181111532307692,0.28735176704,0.44
0.8214588235296747,0.14381818188862366,0.9182097723076923,0.2938581811199999,0.44
0.7204705882297063,0.12490909082645722,0.9183282412307693,0.21256732672,0.44
0.8143999999991673,0.1547272726554762,0.9175745772307692,0.28771074048,0.44
0.8248470588231128,0.13018181808292864,0.9181908676923077,0.28869394432,0.44
0.8456470588194754,0.13327272734181445,0.9181990596923076,0.29147267072,0.44
0.823623529416235,0.124909090928056,0.9182185944615384,0.29075963904,0.44
0.7958588235271985,0.12181818180463533,0.9197438818461539,0.29688856576,0.44
0.7847529411726797,0.11145454526624894,0.9168558867692308,0.28511371263999996,0.44
0.8026352941168143,0.1176363636146892,0.9169548209230769,0.28693233664,0.44
0.7803294117617257,0.11145454543558032,0.9170688787692308,0.2882379776,0.44
0.8175999999950256,0.13672727278687735,0.9185944812307693,0.28533850112,0.44
0.8328470588168677,0.1370909091762521,0.9172248418461538,0.28154822656,0.44
0.8319058823563596,0.14745454540984196,0.9180493981538461,0.28416409600000003,0.44
0.8056470588260495,0.1361818182197484,0.9183537624615384,0.30223450112,0.44
0.8260705882327303,0.13563636365261944,0.9197388406153846,0.28756148223999994,0.44
0.8088470588219078,0.11909090907058933,0.9167641993846154,0.2842533888,0.44
0.811764705882353,0.1238181817937981,0.9168621883076923,0.27908898816,0.44
0.8075294117662399,0.12090909078039908,0.9169623827692308,0.27966046208,0.44
0.8122352941180856,0.12581818178296095,0.9184356824615385,0.2854903808,0.44
0.7955764705890462,0.11381818184798415,0.917164032,0.28236578815999996,0.44
0.797929411767708,0.13581818183037367,0.9172629661538462,0.27935113216,0.44
0.8048941176466862,0.13472727276384833,0.9173675716923076,0.2894174617599999,0.44
0.7899294117629969,0.15309090902182193,0.9197070178461538,0.27859419136,0.44
0.6566588235279436,0.12127272727137264,0.9186149612307692,0.20487602176,0.44
