NVMe_total_util,CPU,Memory_used,NVMe_from_transfer,num_workers
0.12847058823715674,0.04018181809647519,0.9204742301538461,0.0001835008,0.72
0.7063529411769087,0.12381818175993185,0.9205737944615384,0.25644498944,0.72
0.7072941176511126,0.11618181836198677,0.9206777698461538,0.23003660288000002,0.72
0.6869647058850044,0.12709090906110673,0.9203387470769231,0.24328044544000002,0.72
0.6634352941120809,0.10527272722260518,0.9191348381538461,0.23546822656,0.72
0.6486588235287105,0.10218181837011468,0.9190507126153846,0.23555751936,0.72
0.6845176470575527,0.0972727272998203,0.9189631212307692,0.23853006848000002,0.72
0.67096470588106,0.10127272721041335,0.9207388947692308,0.21798322176000004,0.72
0.8154352941166828,0.11490909098224203,0.9195444381538461,0.30578573311999996,0.72
0.7948235294096827,0.11654545451429757,0.9208841452307692,0.302440448,0.72
0.7895529411787932,0.1176363636146892,0.9202136615384615,0.3027501056,0.72
0.8119529411799329,0.13854545449668712,0.9216834953846154,0.30441209856,0.72
0.8143058823476381,0.13254545452919875,0.9191168787692308,0.29804199936000003,0.72
0.8243764705873808,0.14636363630945035,0.9192296763076923,0.30003429376,0.72
0.810917647056939,0.1303636363284154,0.9210577526153846,0.30346838016,0.72
0.816188235296046,0.13909090906381605,0.9222931692307692,0.30902059008000005,0.72
0.7994352941182168,0.1209090909497304,0.9208970633846154,0.2996474675200001,0.72
0.8023529411759228,0.1249090909957886,0.9195293144615385,0.2944401408,0.72
0.8041411764728014,0.1609090908684514,0.9190459864615385,0.29337583616,0.72
0.7774117647040198,0.11218181824819608,0.9205337796923077,0.28861530112,0.72
0.789835294119685,0.104181818054481,0.9192514166153846,0.28705816576,0.72
0.7776941176449114,0.12672727280719712,0.92096512,0.29709303808000004,0.72
0.7713882352992454,0.11963636363771833,0.9210590129230769,0.28228190208000004,0.72
0.7534117647063204,0.14345454539765015,0.9219191729230769,0.27200684032,0.72
0.7890823529458002,0.12745454551821403,0.9209455852307692,0.28269625344,0.72
0.774117647056632,0.12090909088199792,0.9192419643076923,0.28261220352,0.72
0.798682352944332,0.11636363633654336,0.9192678006153846,0.284164096,0.72
0.7872941176489214,0.11399999992413953,0.9207826904615385,0.28323610624,0.72
0.8020705882377704,0.11036363640292123,0.9194656689230769,0.29712449536,0.72
0.7488941176493157,0.10727272727950053,0.9195712196923077,0.28800188416,0.72
0.788894117645481,0.10963636355643924,0.9196739347692308,0.28865724416,0.72
0.7675294117673356,0.1243636364286596,0.9211941809230769,0.2768502784,0.72
