NVMe_total_util,CPU,Memory_used,NVMe_from_transfer,num_workers
0.13007058823371637,0.05854545455764639,0.9213451027692308,0.0001892352,0.18
0.6321882352917731,0.13563636351715433,0.9214109538461538,0.22914531328,0.18
0.5391058823559434,0.20927272726866333,0.9222443323076923,0.19646119935999998,0.18
0.5238588235313621,0.2261818181384693,0.9244051298461539,0.21085339647999998,0.18
0.5760941176456126,0.13309090913019392,0.921915392,0.21227896832,0.18
0.6609882352928467,0.10509090911258348,0.9217959778461539,0.22175285248,0.18
0.5592470588217325,0.09472727270966227,0.9219226387692308,0.21229420543999997,0.18
0.5933176470591741,0.10818181820213796,0.9226265206153846,0.2108465152,0.18
0.7832470588194317,0.11381818188185044,0.9212433329230769,0.27995406336,0.18
0.8003764705869425,0.13836363628506665,0.9194527507692307,0.29139402752,0.18
0.8097882352906333,0.13545454544099894,0.92112896,0.29358030848,0.18
0.7511529411709703,0.15272727253084833,0.9225660258461539,0.27669348352,0.18
0.773647058823639,0.13400000012056396,0.9215287926153846,0.28419489791999997,0.18
0.8063999999999342,0.13527272716164587,0.9214163101538462,0.28971876352,0.18
0.7958588235326768,0.12927272732962258,0.9214717636923077,0.29216473088,0.18
0.7961411764680901,0.13763636357404965,0.9229942153846153,0.28297396224,0.18
0.8071529411792975,0.1290909091518684,0.9200624246153846,0.28286386176,0.18
0.8061176470590425,0.14236363633112473,0.9209213243076924,0.2849767424,0.18
0.8211764705887831,0.13090909096327696,0.9210045046153846,0.28790226944,0.18
0.7759058823535109,0.13272727274081925,0.9225405046153846,0.2776784896,0.18
0.6903529411784427,0.12963636368513104,0.9212162363076923,0.24896864255999998,0.18
0.7772235294119182,0.14381818175315855,0.9209273107692307,0.27842314239999993,0.18
0.7725176470600726,0.12036363634873525,0.9211431384615385,0.26899120128000004,0.18
0.777976470588542,0.13309090909632768,0.92246016,0.2718957568,0.18
0.8045176470597438,0.12090909078039908,0.9195226978461538,0.27463778303999997,0.18
0.8034823529422283,0.12381818189539694,0.91963392,0.27447525376,0.18
0.7836235294091134,0.12163636362688111,0.9197293883076924,0.264241152,0.18
0.7227294117650565,0.12327272726053544,0.9205199163076923,0.26084376576,0.18
0.7214117647093885,0.1085454545576464,0.9192104566153846,0.26120241151999996,0.18
0.7490823529414175,0.12672727284106344,0.9193204184615384,0.27301183488,0.18
0.7644235294147889,0.1334545454518361,0.9194347913846154,0.28674064384,0.18
0.8067764705868767,0.14836363640021197,0.9209112418461538,0.29013573632,0.18
0.7753411764662493,0.12563636360520666,0.9200901513846154,0.27406106624,0.18
