NVMe_total_util,CPU,Memory_used,NVMe_from_transfer,num_workers
0.1961411764680901,0.0547272726216099,0.909631488,0.0001835008,0.55
0.5503999999970856,0.104545454477722,0.9096919827692308,0.17976262656000003,0.55
0.6883764705894627,0.09854545447636735,0.9097981636923077,0.2233991168,0.55
0.675482352946282,0.12199999981305815,0.9115005243076924,0.23028826111999998,0.55
0.6487529411802397,0.11509090909226374,0.9116441993846154,0.23442096128,0.55
0.6656941176501705,0.12636363628235728,0.9117176123076923,0.23827841024000002,0.55
0.6937411764746204,0.10545454546809196,0.9115288812307693,0.23893377024,0.55
0.7043764705851894,0.11781818179244344,0.9114066313846154,0.23319281663999997,0.55
0.7975529411780266,0.12109090912748467,0.911364096,0.29600776192,0.55
0.7960470588247784,0.1307272726839239,0.9099698806153846,0.30627332096,0.55
0.7941647058791097,0.11454545452513477,0.9097653956923077,0.30165958655999997,0.55
0.7600941176444073,0.1199999998916279,0.9097556283076923,0.30480596992,0.55
0.7922823529389192,0.11545454544777217,0.9114085218461538,0.29993467904,0.55
0.7962352941223587,0.1343636363744736,0.911454208,0.30408179712,0.55
0.7901176470578374,0.12872727276249368,0.9115216344615384,0.29743923199999994,0.55
0.7889882352942711,0.14781818190081553,0.9100212381538462,0.30486298623999997,0.55
0.7935058823430581,0.1290909091180021,0.9102830670769231,0.30310662144,0.55
0.7828705882379676,0.12981818182901905,0.9102547101538462,0.3006267392,0.55
0.7524705882403342,0.11072727269069711,0.9103312738461539,0.29100720128,0.55
0.7953882352914661,0.12272727269340646,0.9120456073846154,0.27929870336,0.55
0.7903058823471999,0.11999999995936045,0.9112100233846154,0.2896166912,0.55
0.7616941176437058,0.12000000009482555,0.911302971076923,0.28441575424,0.55
0.7526588235296968,0.10400000004605812,0.909787136,0.26180304896000006,0.55
0.7678117647082272,0.13436363640833984,0.9095977747692308,0.2760900608,0.55
0.791152941178092,0.13363636356185785,0.9097008049230769,0.27849670656,0.55
0.8118588235284038,0.1492727272212505,0.9098101366153846,0.29547823104,0.55
0.7907764705938892,0.12381818175993181,0.9101582966153846,0.28769255424,0.55
0.7417411764700186,0.1230909091505137,0.9116224590769231,0.26965803008,0.55
0.775341176471728,0.1143636364151131,0.9117116258461538,0.28368175104,0.55
0.7252705882412984,0.11636363630267704,0.9111728443076923,0.27427635199999995,0.55
0.7929411764694927,0.11163636357946825,0.9112705181538462,0.30622613503999996,0.55
0.7322352941120592,0.1129090908237479,0.909754368,0.2762006528,0.55
0.7616941176437062,0.10927272723479703,0.9097556283076923,0.2816265420799999,0.55
0.7623529411742792,0.12709090912883933,0.9098630695384615,0.28199354368,0.55
0.7614117647028145,0.11945454535836525,0.9099629489230769,0.27812429824,0.55
0.7678117647054881,0.13127272731878542,0.9100640886153846,0.2697838592,0.55
0.7610352941186114,0.11836363632570614,0.9103709735384615,0.28267511808,0.55
0.7540705882368939,0.12181818183850159,0.9103586855384616,0.28292677631999996,0.55
0.7705411764765706,0.11054545451294297,0.9103567950769231,0.27655143424,0.55
0.8176941176492938,0.12581818174909465,0.9104642363076924,0.27987542016,0.55
0.7831529411706416,0.12509090903807765,0.9106463507692307,0.28027912192,0.55
0.8020705882322918,0.1296363637189973,0.9108782473846154,0.28178382848,0.55
0.7938823529409573,0.13309090913019395,0.9100691298461538,0.28463038464,0.55
0.7882352941231257,0.14709090915593231,0.9117664492307692,0.29563551743999994,0.55
0.7921882352956078,0.13654545457525688,0.9118562461538462,0.27398242304,0.55
0.8058352941236294,0.15036363645710735,0.9119504541538461,0.28660727808,0.55
0.8087529411703787,0.1265454544939778,0.9123080664615385,0.28825354240000006,0.55
0.8027294117656044,0.1247272727503018,0.9117891347692307,0.29231153152,0.55
0.7638588235302662,0.11563636372712524,0.9117484898461539,0.28971646976000004,0.55
0.790305882349939,0.12236363633789799,0.9102216270769231,0.292982784,0.55
0.7592470588217327,0.10890909087928863,0.9103230818461538,0.27581759488,0.55
0.7483294117702721,0.12272727262567393,0.9104295778461539,0.2774591078400001,0.55
0.8028235294061769,0.1207272727381099,0.9121253218461538,0.27430731776000006,0.55
0.7930352941182824,0.13872727277604016,0.911650816,0.28513402879999994,0.55
0.7977411764728672,0.13636363626203754,0.9116599532307692,0.2864709632,0.55
0.7985882352928029,0.15218181820078333,0.9117172972307692,0.280231936,0.55
0.7984000000061795,0.13836363635279914,0.9119744,0.27825012736,0.55
0.785694117641405,0.13254545456306502,0.9115981981538461,0.27283947520000007,0.55
0.8091294117627994,0.12236363640563054,0.9100584172307692,0.28957999104,0.55
0.8063999999999344,0.13436363634060733,0.9117645587692308,0.2932867072,0.55
0.7591529411784208,0.12545454535971987,0.9120178806153846,0.28444278784,0.55
0.8059294117642021,0.125090909071944,0.9120733341538462,0.28183625728,0.55
0.7607529411749805,0.112545454535972,0.9105565538461539,0.27900755968,0.55
0.7890823529348435,0.12963636354966598,0.9108372873846153,0.28823257088000004,0.55
0.7770352941170774,0.12636363641782247,0.9103864123076923,0.28480897024,0.55
0.786823529413189,0.13727272732014,0.9103860972307692,0.29037690879999994,0.55
0.7778823529370127,0.11890909092670135,0.910561595076923,0.29010427904,0.55
0.791435294121723,0.1329090908847072,0.9121045267692308,0.288096256,0.55
0.8049882352927371,0.12054545456035569,0.9121543089230769,0.28446818304,0.55
0.670776470580741,0.1072727273133668,0.9122015704615385,0.21749612544000002,0.55
0.779388235293,0.11254545463757082,0.9122866412307692,0.28097118208,0.55
