Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers,CPU_count,Memory_total,Storage_count
2021-03-08 11:36:10.693000078,38587596.800000004,719849062.4,4.88239999995567,1.0640000004321337,38797312.00000001,12055474176.0,100000000000.0,1.4,721473472.6,8,16.0,34359740000.0,8.0
2021-03-08 11:36:25.693000078,38810419.2,440954879.99999994,3.3520000000251455,5.12200000025332,38705561.6,12076388352.0,100000000000.0,136.4,8719735998.8,8,16.0,34359740000.0,8.0
2021-03-08 11:36:40.693000078,38797312.0,463441920.00000006,3.4504000000189987,5.032000000029801,38587596.800000004,12074762240.0,100000000000.0,119.2,8764624521.2,8,16.0,34359740000.0,8.0
2021-03-08 11:36:55.693000078,38810419.2,481691238.4,3.620800000010058,5.04999999962747,42165862.4,12077907968.0,100000000000.0,147.0,8680417222.0,8,16.0,34359740000.0,8.0
2021-03-08 11:37:10.693000078,68996300.8,431263744.00000006,3.4800000000512226,5.147999999299645,69206016.00000001,12080058368.0,100000000000.0,76.4,8788466120.2,8,16.0,34359740000.0,8.0
2021-03-08 11:37:25.693000078,69009408.0,430964736.0,3.3935999999754127,5.244000000506639,68799692.80000001,12082585600.0,100000000000.0,78.8,9036666363.0,8,16.0,34359740000.0,8.0
2021-03-08 11:37:40.693000078,69310873.6,475162214.40000004,3.6415999999735504,5.012000000104307,69415731.2,12084375552.0,100000000000.0,145.2,8715415326.4,8,16.0,34359740000.0,8.0
2021-03-08 11:37:55.693000078,69219123.2,548169318.4,4.083199999993667,3.5980000007897615,68799692.8,12056780800.0,100000000000.0,71.2,5394015008.0,8,16.0,34359740000.0,8.0
2021-03-08 11:38:10.693000078,69206016.0,795318681.6,5.2528000000165775,1.2779999997466804,69206015.99999999,12050354176.0,100000000000.0,2.6,796980314.0,8,16.0,34359740000.0,8.0
2021-03-08 11:38:25.693000078,69219123.19999999,768503808.0000001,5.038400000007823,1.2840000003576282,69219123.2,12030541824.0,100000000000.0,2.6,770277446.4,8,16.0,34359740000.0,8.0
2021-03-08 11:38:40.693000078,69206016.0,757284044.8,4.944799999985844,1.107999999076128,69206015.99999999,12034088960.0,100000000000.0,1.6,758816641.6,8,16.0,34359740000.0,8.0
2021-03-08 11:38:55.693000078,69009408.0,755055820.8,5.029600000032223,1.1140000000596049,77607731.2,12033826816.0,100000000000.0,1.0,756990177.4,8,16.0,34359740000.0,8.0
2021-03-08 11:39:10.693000078,136419737.6,679917977.5999999,4.870400000037625,1.0759999997913836,139460608.0,12028973056.0,100000000000.0,2.0,681561415.0,8,16.0,34359740000.0,8.0
2021-03-08 11:39:25.693000078,139264000.0,711747174.4,5.166400000010618,1.0779999993741511,139473715.2,12030394368.0,100000000000.0,1.4,713431688.6,8,16.0,34359740000.0,8.0
2021-03-08 11:39:40.693000078,142501478.4,732626944.0,5.227200000011362,1.0360000006854535,139460608.0,12031860736.0,100000000000.0,1.2,734618280.0,8,16.0,34359740000.0,8.0
2021-03-08 11:39:55.693000078,139264000.0,712320614.4,5.106399999954738,1.096000000461936,132343398.4,12032942080.0,100000000000.0,1.6,714010951.4,8,16.0,34359740000.0,8.0
2021-03-08 11:40:10.693000078,70254592.0,711376896.0,4.859200000017881,1.037999999523163,70254592.0,12035919872.0,100000000000.0,1.6,713092740.2,8,16.0,34359740000.0,8.0
2021-03-08 11:40:25.693000078,70267699.2,719346073.5999999,4.8823999999789525,1.1579999990761278,70267699.2,12036653056.0,100000000000.0,2.6,721075270.0,8,16.0,34359740000.0,8.0
2021-03-08 11:40:40.693000078,70254592.0,747424972.8,5.0752000000095,1.169999999180436,70254592.0,12037939200.0,100000000000.0,1.6,749037872.0,8,16.0,34359740000.0,8.0
2021-03-08 11:40:55.693000078,70267699.2,775657881.6,5.215999999991618,1.3039999999105931,66073395.19999999,12039266304.0,100000000000.0,2.4,777072799.2,8,16.0,34359740000.0,8.0
2021-03-08 11:41:10.693000078,35651584.0,768063078.4000001,5.0167999999364845,1.126000000536442,35651584.0,12044705792.0,100000000000.0,2.2,770030184.6,8,16.0,34359740000.0,8.0
2021-03-08 11:41:25.693000078,35664691.199999996,740664115.1999999,4.852000000001862,1.0739999998360872,35664691.2,12031717376.0,100000000000.0,1.6,741479677.2,8,16.0,34359740000.0,8.0
2021-03-08 11:41:40.693000078,35651584.0,763234713.5999999,4.992000000039116,0.9339999992400407,35651584.0,12031717376.0,100000000000.0,1.6,764842447.4,8,16.0,34359740000.0,8.0
2021-03-08 11:41:55.693000078,35651584.0,677199052.8000001,4.576000000000931,0.9880000006407497,32938393.599999998,12032139264.0,100000000000.0,1.4,679006815.0,8,16.0,34359740000.0,8.0
2021-03-08 11:42:10.693000078,6291456.0,752851353.6,4.906400000024586,0.9699999995529653,6291456.0,12032413696.0,100000000000.0,2.2,754616159.8,8,16.0,34359740000.0,8.0
2021-03-08 11:42:25.693000078,6291456.0,770782003.1999999,5.017599999974482,1.0099999994039537,6298009.6,12033839104.0,100000000000.0,2.0,772514647.6,8,16.0,34359740000.0,8.0
2021-03-08 11:42:40.693000078,6291456.0,726240460.8,4.715199999976904,0.8699999995529654,6291456.0,12056096768.0,100000000000.0,2.2,727874044.8,8,16.0,34359740000.0,8.0
2021-03-08 11:42:55.693000078,6291456.0,661491712.0,4.333600000012667,1.0839999999850987,30415257.600000005,12057296896.0,100000000000.0,2.0,661324526.6,8,16.0,34359740000.0,8.0
2021-03-08 11:43:10.693000078,214958079.99999997,676619878.4,5.213599999947473,1.2959999982267618,214958079.99999997,12058726400.0,100000000000.0,1.6,678373408.0,8,16.0,34359740000.0,8.0
2021-03-08 11:43:25.693000078,214748364.79999998,669780377.6,5.068800000008196,1.389999999478459,230385254.4,12059901952.0,100000000000.0,2.0,671648881.8,8,16.0,34359740000.0,8.0
2021-03-08 11:43:40.693000078,210763776.0,638506598.4,4.992800000007264,1.1359999999403954,214748364.79999998,12063473664.0,100000000000.0,1.8,640748150.2,8,16.0,34359740000.0,8.0
2021-03-08 11:43:55.693000078,214748364.79999998,668257484.8000001,5.148799999966286,1.1780000004917386,211406028.8,12042383360.0,100000000000.0,2.0,670218296.2,8,16.0,34359740000.0,8.0
2021-03-08 11:44:10.693000078,187695104.00000003,668254208.0,5.098399999970571,1.0720000006258485,191784550.4,12043026432.0,100000000000.0,1.8,669208205.4,8,16.0,34359740000.0,8.0
2021-03-08 11:44:25.693000078,187485388.8,689333862.4000001,5.226400000043213,1.119999998435378,187708211.20000002,12031090688.0,100000000000.0,1.8,690922998.0,8,16.0,34359740000.0,8.0
2021-03-08 11:44:40.693000078,187695104.0,705953792.0,5.26160000001546,1.042000001296401,187695104.0,12032348160.0,100000000000.0,2.0,707281645.4,8,16.0,34359740000.0,8.0
2021-03-08 11:44:55.693000078,187275673.60000002,690909184.0,5.103199999965727,1.1219999998807906,178900172.8,12034093056.0,100000000000.0,2.8,692480468.2,8,16.0,34359740000.0,8.0
2021-03-08 11:45:10.693000078,68996300.8,688926720.0,4.763199999998323,1.034000000730157,69101158.4,12036481024.0,100000000000.0,1.6,690618106.8,8,16.0,34359740000.0,8.0
2021-03-08 11:45:25.693000078,69206016.0,714814259.1999999,4.966400000010617,1.2280000004917384,69428838.39999999,12059877376.0,100000000000.0,2.8,716677730.2,8,16.0,34359740000.0,8.0
2021-03-08 11:45:40.693000078,69206016.0,688675225.6,4.74159999997355,1.1140000000596046,70044876.8,12060372992.0,100000000000.0,2.0,690161524.6,8,16.0,34359740000.0,8.0
2021-03-08 11:45:55.693000078,69206016.0,667965849.6,4.720000000018627,1.2480000007897616,79285452.80000001,12061245440.0,100000000000.0,2.0,668922013.4,8,16.0,34359740000.0,8.0
2021-03-08 11:46:10.693000078,162529280.0,674313011.2,5.097599999979138,1.1719999987632037,162529280.00000003,12066279424.0,100000000000.0,1.8,676065611.0,8,16.0,34359740000.0,8.0
2021-03-08 11:46:25.693000078,162319564.8,662545203.2,4.951200000010431,1.1419999990612264,162542387.20000002,12064919552.0,100000000000.0,1.4,664192472.2,8,16.0,34359740000.0,8.0
2021-03-08 11:46:40.693000078,162634137.60000002,644273766.4,4.784799999929964,0.9879999995231628,162529280.0,12056129536.0,100000000000.0,1.4,645890614.4,8,16.0,34359740000.0,8.0
2021-03-08 11:46:55.693000078,162319564.8,709571379.1999999,5.238400000031106,1.1219999987632034,171127603.2,12056547328.0,100000000000.0,1.8,711555397.8,8,16.0,34359740000.0,8.0
2021-03-08 11:47:10.693000078,242325913.60000002,657008230.4,5.144000000017695,1.1479999992996457,254174822.40000004,12056461312.0,100000000000.0,1.6,658752909.4,8,16.0,34359740000.0,8.0
2021-03-08 11:47:25.693000078,236349030.39999995,651005132.8,5.123999999999069,1.1380000010132791,242011340.80000004,12056203264.0,100000000000.0,3.2,651877320.6,8,16.0,34359740000.0,8.0
2021-03-08 11:47:40.693000078,242221056.00000003,667811840.0,5.313599999970757,1.0820000004023316,242221056.00000003,12056166400.0,100000000000.0,1.6,669576979.8,8,16.0,34359740000.0,8.0
2021-03-08 11:47:55.693000078,242011340.8,659031654.4000001,5.197599999955855,1.2660000007599592,236768460.79999998,12055932928.0,100000000000.0,2.0,660742454.2,8,16.0,34359740000.0,8.0
2021-03-08 11:48:10.693000078,167562444.8,698771865.5999999,5.2159999999916185,1.246000000834465,167772160.0,12056768512.0,100000000000.0,2.8,700968521.2,8,16.0,34359740000.0,8.0
2021-03-08 11:48:25.693000078,169240166.4,736152780.8,5.30960000003688,1.367999999597668,167772160.0,12058103808.0,100000000000.0,1.8,738205660.4,8,16.0,34359740000.0,8.0
2021-03-08 11:48:40.693000078,167772160.0,669696000.0,5.078399999975226,1.1359999995678662,167772160.0,12042129408.0,100000000000.0,2.4,671391503.6,8,16.0,34359740000.0,8.0
2021-03-08 11:48:55.693000078,167562444.8,675649945.6,5.085599999967962,1.13399999961257,153721241.60000002,12040560640.0,100000000000.0,2.4,677344624.4,8,16.0,34359740000.0,8.0
2021-03-08 11:49:10.693000078,29360128.0,709154406.4,4.728800000017508,0.9300000000745057,29360128.0,12041367552.0,100000000000.0,2.8,710141105.4,8,16.0,34359740000.0,8.0
2021-03-08 11:49:25.693000078,29360128.0,660421836.8000001,4.515199999976903,0.9520000007003545,29360128.0,12031533056.0,100000000000.0,1.8,661751232.8,8,16.0,34359740000.0,8.0
2021-03-08 11:49:40.693000078,29360128.0,735444991.9999999,4.8848000000230964,0.9000000003725287,29360128.0,12032790528.0,100000000000.0,2.0,736822429.2,8,16.0,34359740000.0,8.0
2021-03-08 11:49:55.693000078,29150412.799999997,728023040.0,4.8320000000530845,0.9879999995231626,43201331.2,12034113536.0,100000000000.0,1.8,729830048.6,8,16.0,34359740000.0,8.0
2021-03-08 11:50:10.693000078,140509184.0,666632192.0,4.891200000001118,1.0339999996125697,140509184.0,12038115328.0,100000000000.0,2.0,667936044.8,8,16.0,34359740000.0,8.0
2021-03-08 11:50:25.693000078,140509184.0,675599974.4,4.903199999989011,1.0820000011473898,140509184.0,12039000064.0,100000000000.0,2.4,677060243.0,8,16.0,34359740000.0,8.0
2021-03-08 11:50:40.693000078,140509184.0,662229811.1999999,4.785599999991246,1.1140000004321335,140718899.2,12040351744.0,100000000000.0,2.0,663960623.8,8,16.0,34359740000.0,8.0
2021-03-08 11:50:55.693000078,140299468.8,689858150.4,5.071200000005774,1.3079999998211862,142816051.2,12041564160.0,100000000000.0,2.2,691440857.8,8,16.0,34359740000.0,8.0
2021-03-08 11:51:10.693000078,163577856.0,679159398.4,5.015200000000187,1.170000000298023,163577856.0,12045959168.0,100000000000.0,2.0,680868502.2,8,16.0,34359740000.0,8.0
2021-03-08 11:51:25.693000078,163263283.20000002,698925056.0,5.080800000019371,1.1579999994486572,163787571.2,12045000704.0,100000000000.0,2.0,700434918.6,8,16.0,34359740000.0,8.0
2021-03-08 11:51:40.693000078,163472998.4,687734784.0,5.050400000042283,1.0419999994337563,163787571.2,12072632320.0,100000000000.0,2.8,689470404.4,8,16.0,34359740000.0,8.0
2021-03-08 11:51:55.693000078,163368140.8,710334054.4,5.155199999990874,1.1239999998360872,160641843.20000002,12035543040.0,100000000000.0,2.0,712888820.6,8,16.0,34359740000.0,8.0
2021-03-08 11:52:10.693000078,138412032.0,613026201.6,4.661599999992178,1.0099999990314243,138202316.8,12023492608.0,100000000000.0,2.0,614476583.6,8,16.0,34359740000.0,8.0
2021-03-08 11:52:25.693000078,138202316.8,685401702.4000001,5.088000000012107,1.05400000102818,138621747.2,12023234560.0,100000000000.0,2.4,687101427.8,8,16.0,34359740000.0,8.0
2021-03-08 11:52:40.693000078,138412032.0,725401600.0,5.218399999989196,0.9839999988675115,138831462.39999998,12048633856.0,100000000000.0,2.8,727163619.6,8,16.0,34359740000.0,8.0
2021-03-08 11:52:55.693000078,138202316.8,694367027.2,5.168000000040047,1.2260000005364418,151624089.60000002,12048437248.0,100000000000.0,1.4,696381760.6,8,16.0,34359740000.0,8.0
2021-03-08 11:53:10.693000078,256901119.99999997,711222886.4,5.47680000003893,1.3400000005960462,256901120.0,12048453632.0,100000000000.0,2.8,713651257.0,8,16.0,34359740000.0,8.0
2021-03-08 11:53:25.693000078,256691404.79999998,668259123.1999999,5.185600000014528,1.4140000000596045,262353715.2,12048461824.0,100000000000.0,2.8,669890314.8,8,16.0,34359740000.0,8.0
2021-03-08 11:53:40.693000078,257110835.19999996,711143424.0,5.589600000018254,1.181999999657273,256901119.99999997,12052058112.0,100000000000.0,1.8,712872183.6,8,16.0,34359740000.0,8.0
2021-03-08 11:53:55.693000078,265604300.79999998,735969280.0,5.660000000009314,1.2780000008642678,235300454.39999998,12051267584.0,100000000000.0,3.0,737267584.2,8,16.0,34359740000.0,8.0
2021-03-08 11:54:10.693000078,63963136.00000001,702516428.8,4.862400000030175,0.9719999987632035,63963136.00000001,12031688704.0,100000000000.0,1.6,704080752.8,8,16.0,34359740000.0,8.0
2021-03-08 11:54:25.693000078,63858278.400000006,724041728.0,4.928000000026078,1.0120000008493664,63963136.00000001,12033032192.0,100000000000.0,1.4,725870967.6,8,16.0,34359740000.0,8.0
2021-03-08 11:54:40.693000078,63963136.00000001,677277696.0000001,4.674399999994785,0.9140000000596044,63963136.00000001,12024147968.0,100000000000.0,2.4,679124640.6,8,16.0,34359740000.0,8.0
