Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers,CPU_count,Memory_total,Storage_count
2021-03-06 06:31:39.523000001,151008051.2,1192021196.8,6.009600000013597,2.108000000566244,0.0,12140253184.0,100000000000.0,16.0,2832620036.2,50,16.0,34359740000.0,8.0
2021-03-06 06:31:54.523000001,63543705.6,1399744921.6000001,6.456800000020302,1.3800000011920932,0.0,12142112768.0,100000000000.0,1.6,1402440409.4,50,16.0,34359740000.0,8.0
2021-03-06 06:32:09.523000001,38810419.2,1532126822.4,6.794400000036695,1.3839999996125698,0.0,12136665088.0,100000000000.0,1.4,1534988088.4,50,16.0,34359740000.0,8.0
2021-03-06 06:32:24.523000001,38587596.800000004,1402575257.6,6.540000000037253,1.3739999998360872,0.0,12137984000.0,100000000000.0,1.2,1404371095.6,50,16.0,34359740000.0,8.0
2021-03-06 06:32:39.523000001,38810419.2,1480274739.2,6.546400000015274,1.2699999999254938,0.0,12139212800.0,100000000000.0,1.2,1483049388.0,50,16.0,34359740000.0,8.0
2021-03-06 06:32:54.523000001,62495129.599999994,1549588889.6,6.691199999977835,1.5440000005066394,0.0,12119597056.0,100000000000.0,1.4,1551913579.2,50,16.0,34359740000.0,8.0
2021-03-06 06:33:09.523000001,69206016.0,722255872.0000001,4.906400000024586,1.1600000005215407,0.0,12120858624.0,100000000000.0,1.8,723649160.2,50,16.0,34359740000.0,8.0
2021-03-06 06:33:24.523000001,68996300.80000001,1386873651.2,6.445600000000558,1.6039999991655352,0.0,12122165248.0,100000000000.0,1.4,1389528349.6,50,16.0,34359740000.0,8.0
2021-03-06 06:33:39.523000001,69206016.0,1408447283.2,6.590399999986404,1.362000000476837,0.0,12125810688.0,100000000000.0,2.2,1411699828.0,50,16.0,34359740000.0,8.0
2021-03-06 06:33:54.523000001,68996300.8,1495321804.8,6.7920000000158325,1.4600000012665986,0.0,12125286400.0,100000000000.0,1.4,1498061516.4,50,16.0,34359740000.0,8.0
2021-03-06 06:34:09.523000001,69206016.0,1438017126.4,6.514399999985471,1.3180000007152555,0.0,12126093312.0,100000000000.0,1.6,1440657782.4,50,16.0,34359740000.0,8.0
2021-03-06 06:34:24.523000001,68996300.80000001,1452252364.8000002,6.659199999994598,1.3860000014305114,0.0,12127498240.0,100000000000.0,1.2,1455065172.4,50,16.0,34359740000.0,8.0
2021-03-06 06:34:39.523000001,69206016.0,1393050419.2,6.363200000021607,1.2119999997317794,0.0,12128624640.0,100000000000.0,1.2,1396801014.0,50,16.0,34359740000.0,8.0
2021-03-06 06:34:54.523000001,126458265.60000001,1377828864.0,6.583999999985099,1.3579999987035989,0.0,12116299776.0,100000000000.0,1.0,1379745506.0,50,16.0,34359740000.0,8.0
2021-03-06 06:35:09.523000001,139460607.99999997,545888665.5999999,4.520799999986775,0.8560000009834766,0.0,12118974464.0,100000000000.0,1.8,547097780.6,50,16.0,34359740000.0,8.0
2021-03-06 06:35:24.523000001,139041177.6,580229529.6,4.678400000021793,1.0180000007152556,0.0,12119846912.0,100000000000.0,2.0,582134640.2,50,16.0,34359740000.0,8.0
2021-03-06 06:35:39.523000001,139460608.0,892937830.4,5.762399999960326,1.1780000001192092,0.0,12121190400.0,100000000000.0,1.8,895303229.6,50,16.0,34359740000.0,8.0
2021-03-06 06:35:54.523000001,84515225.60000001,904134656.0,5.837599999993108,1.393999999389052,0.0,12122460160.0,100000000000.0,2.6,905974651.8,50,16.0,34359740000.0,8.0
2021-03-06 06:36:09.523000001,70254592.0,908514918.4000001,5.528000000002793,1.1640000008046627,0.0,12126380032.0,100000000000.0,2.8,910878940.8,50,16.0,34359740000.0,8.0
2021-03-06 06:36:24.523000001,70254592.0,951110860.8000001,5.77280000001192,1.2099999997764828,0.0,12126035968.0,100000000000.0,2.6,953323742.8,50,16.0,34359740000.0,8.0
2021-03-06 06:36:39.523000001,70359449.6,895804211.1999999,5.663999999989756,0.9980000000447036,0.0,12126285824.0,100000000000.0,3.0,897767559.0,50,16.0,34359740000.0,8.0
2021-03-06 06:36:54.523000001,42781900.8,941211647.9999999,5.481599999964238,1.1279999997466803,0.0,12121083904.0,100000000000.0,1.8,943269078.4,50,16.0,34359740000.0,8.0
2021-03-06 06:37:09.523000001,35651584.0,1521955635.2000003,6.721599999954923,1.4519999995827673,0.0,12141957120.0,100000000000.0,2.0,1524857233.4,50,16.0,34359740000.0,8.0
