Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers,CPU_count,Memory_total,Storage_count
2021-03-06 12:03:49.920000076,39007027.2,1204735180.8,6.300800000014715,1.1679999995976686,38587596.800000004,12121448448.0,100000000000.0,1.4,1207047382.2,300,16.0,34359740000.0,8.0
2021-03-06 12:04:04.920000076,38797312.00000001,1150929305.6,5.885599999967963,1.2160000000149012,37958451.2,12140466176.0,100000000000.0,1.4,1153357932.2,300,16.0,34359740000.0,8.0
2021-03-06 12:04:19.920000076,39007027.2,1404252979.2,6.638400000007824,1.2440000005066396,38587596.800000004,12119658496.0,100000000000.0,1.4,1407086868.4,300,16.0,34359740000.0,8.0
2021-03-06 12:04:34.920000076,38797312.0,1537709670.4,6.548000000044703,1.5080000005662446,38797312.00000001,12120985600.0,100000000000.0,1.6,1540491469.8,300,16.0,34359740000.0,8.0
2021-03-06 12:04:49.920000076,69206016.0,1395392512.0,6.455199999990874,1.4940000001341098,69206015.99999999,12122357760.0,100000000000.0,2.2,1397879103.6,300,16.0,34359740000.0,8.0
2021-03-06 12:05:04.920000076,69206016.0,1716835123.2,6.846400000015274,1.752000001445413,69415731.2,12141842432.0,100000000000.0,1.6,1719531731.0,300,16.0,34359740000.0,8.0
2021-03-06 12:05:19.920000076,69206016.0,1208274124.8000002,5.441600000066682,1.2859999988228084,69625446.39999999,12132651008.0,100000000000.0,1.6,1210228004.4,300,16.0,34359740000.0,8.0
2021-03-06 12:05:34.920000076,69206016.0,1364939571.1999998,6.31199999996461,1.4180000003427264,68996300.8,12130381824.0,100000000000.0,1.8,1367624886.2,300,16.0,34359740000.0,8.0
2021-03-06 12:05:49.920000076,69219123.2,1318164889.6000001,6.306399999978021,1.2339999996125697,68157440.0,12131090432.0,100000000000.0,1.6,1320174656.2,300,16.0,34359740000.0,8.0
2021-03-06 12:06:04.920000076,69206016.0,1614230323.2,6.7264000000199315,1.4679999992251394,69625446.39999999,12150444032.0,100000000000.0,1.2,1615792301.6,300,16.0,34359740000.0,8.0
2021-03-06 12:06:19.920000076,69219123.2,1457573068.8000002,6.437599999993108,1.2739999976009129,68891443.2,12133707776.0,100000000000.0,1.6,1460146988.2,300,16.0,34359740000.0,8.0
2021-03-06 12:06:34.920000076,69206016.0,1581567180.8000002,6.641599999996833,1.4280000001192095,69206015.99999999,12135084032.0,100000000000.0,2.0,1584410992.6,300,16.0,34359740000.0,8.0
2021-03-06 12:06:49.920000076,139683430.4,1346791014.4000003,6.424799999967217,1.2979999996721743,139880038.4,12123320320.0,100000000000.0,2.0,1349260248.4,300,16.0,34359740000.0,8.0
2021-03-06 12:07:04.920000076,139460608.0,1435735654.4,6.70320000005886,1.5719999987632036,139880038.39999998,12141350912.0,100000000000.0,1.2,1438702289.6,300,16.0,34359740000.0,8.0
2021-03-06 12:07:19.920000076,139683430.4,1280992870.4,6.501600000006146,1.4519999995827675,139670323.2,12125237248.0,100000000000.0,1.6,1282785688.2,300,16.0,34359740000.0,8.0
2021-03-06 12:07:34.920000076,139460608.0,1763100262.4,6.627200000011362,1.8580000001937151,138936320.0,12147580928.0,100000000000.0,1.6,1766376126.2,300,16.0,34359740000.0,8.0
2021-03-06 12:07:49.920000076,70267699.2,884368998.4,5.17359999998007,1.1539999999105928,70044876.80000001,12150951936.0,100000000000.0,2.0,886198901.6,300,16.0,34359740000.0,8.0
2021-03-06 12:08:04.920000076,70254592.0,1711249817.6000001,6.980799999996089,1.6079999998211858,70674022.39999999,12163321856.0,100000000000.0,1.6,1714412254.4,300,16.0,34359740000.0,8.0
2021-03-06 12:08:19.920000076,70477414.4,1184446054.4,5.7079999999841675,1.1900000002235176,71722598.4,12145102848.0,100000000000.0,1.2,1187111329.6,300,16.0,34359740000.0,8.0
2021-03-06 12:08:34.920000076,70359449.6,1627285913.6,6.924799999967218,1.439999999850988,70883737.6,12145111040.0,100000000000.0,1.8,1630699795.6,300,16.0,34359740000.0,8.0
2021-03-06 12:08:49.920000076,35664691.2,1133877657.6,5.574399999994784,2.242000000178814,36071014.4,12183953408.0,100000000000.0,1.8,1136183827.8,300,16.0,34359740000.0,8.0
2021-03-06 12:09:04.920000076,35651584.0,1411226009.6000001,6.1551999999443066,2.2699999991804356,35546726.4,12199784448.0,100000000000.0,1.8,1413935950.6,300,16.0,34359740000.0,8.0
2021-03-06 12:09:19.920000076,35664691.2,1168952524.8000002,6.192000000015833,1.1760000009089708,35441868.8,12145573888.0,100000000000.0,1.6,1172587223.2,300,16.0,34359740000.0,8.0
2021-03-06 12:09:34.920000076,35651584.0,1046296166.4,5.084799999953247,1.237999999523163,35861299.199999996,12124684288.0,100000000000.0,2.0,1048510387.0,300,16.0,34359740000.0,8.0
2021-03-06 12:09:49.920000076,6304563.2,759195238.4,4.681600000010803,5.108000000566245,6501171.2,12161576960.0,100000000000.0,241.4,8862983918.6,300,16.0,34359740000.0,8.0
2021-03-06 12:10:04.920000076,6291456.0,621386137.6,3.9855999999912455,5.425999999791383,6291456.0,12185374720.0,100000000000.0,139.4,9067981014.8,300,16.0,34359740000.0,8.0
2021-03-06 12:10:19.920000076,6406144.0,503316480.0,3.4496000000042844,5.213999999687076,6291456.0,12174462976.0,100000000000.0,150.0,8967718354.8,300,16.0,34359740000.0,8.0
2021-03-06 12:10:34.920000076,6291456.0,649094758.4,3.931200000015087,5.245999998599292,6291456.0,12176355328.0,100000000000.0,216.8,9037158513.8,300,16.0,34359740000.0,8.0
2021-03-06 12:10:49.920000076,215282483.20000002,849147494.4,5.357599999988452,5.326000000536443,204377292.8,12176457728.0,100000000000.0,244.8,9099617824.0,300,16.0,34359740000.0,8.0
