NVMe_total_util,CPU,Memory_used,Goodput,num_workers
0.0015499999998913458,0.14799999999813734,0.06252544,0.0,0.01
0.008691666666709353,0.1565833333317035,0.06252544,0.00693893372839506,0.01
0.1123750000001261,0.19333333333682584,0.516132864,0.027635919448629212,0.01
0.11314166666658518,0.2009166666636399,0.516132864,0.027189295283201475,0.01
0.11513333333338475,0.19350000000364767,0.516222976,0.027673739061728393,0.01
0.11079999999989619,0.19424999999852546,0.516296704,0.026995478123456793,0.01
0.08321945203659978,0.18663755749531324,0.516296704,0.02712173985185185,0.01
0.08200546703110631,0.1955297019798992,0.516296704,0.028048810781053677,0.01
0.08044999999995829,0.18333333333333335,0.516407296,0.027758631825130463,0.01
0.08390833333335954,0.18899999999945677,0.516407296,0.027360712943830984,0.01
0.08469435370990984,0.17747150189824362,0.516173824,0.024993177598482665,0.01
0.09681478765249657,0.19344622975035744,0.516173824,0.02709332701234568,0.01
0.09651666666638144,0.1889166666660458,0.515854336,0.027921220078302875,0.01
0.09372500000026776,0.19191666666689955,0.515854336,0.027977009126797566,0.01
0.1209583333332072,0.1959166666706248,0.516513792,0.02720057520987654,0.01
0.12219166666667056,0.19991666666270852,0.516194304,0.028275315144466424,0.01
0.12060000000007375,0.1879166666670548,0.516194304,0.027097610206353793,0.01
0.12529166666645325,0.2000833333314707,0.516194304,0.028864827211529446,0.01
0.13385833333353123,0.20325000000108656,0.516538368,0.02701155239506173,0.01
0.13561666666658614,0.2008333333321692,0.516562944,0.027118661530864195,0.01
0.1365916666668151,0.19416666667093524,0.516562944,0.027813458172839506,0.01
0.13562499999995148,0.20058333333193634,0.516435968,0.027247508543209877,0.01
0.08243333333327124,0.18216666666558012,0.516435968,0.027181612246913577,0.01
0.07372500000007373,0.18533333333131544,0.516435968,0.02639052381269862,0.01
0.07752499999999903,0.2220833333364377,0.51664896,0.027120488066227678,0.01
0.0784166666665745,0.31016666666643383,0.51664896,0.02746909708641975,0.01
0.11662341119321948,0.19686231450017824,0.516661248,0.02645441400608767,0.01
0.11990750016706828,0.19805650170259903,0.51642368,0.027086479136115175,0.01
0.11698386774206518,0.1940537297535228,0.51642368,0.026806889209983573,0.01
0.11746616441097045,0.19219614640836358,0.51642368,0.02652665535727074,0.01
0.08952736484239428,0.2384674355032132,0.5168619520000001,0.027654297812244613,0.01
0.0835249999997662,0.18658333333636012,0.5168619520000001,0.02583677155555556,0.01
0.08735833333351668,0.18666666666395032,0.5163253760000001,0.027513185975308642,0.01
0.08725833333313252,0.1886666666677532,0.5163253760000001,0.027579031703703714,0.01
0.09068104540334024,0.19052936862356598,0.515866624,0.02495879667863151,0.01
0.0956416666664154,0.20175000000162985,0.516386816,0.02773032745426479,0.01
0.09500833333355936,0.1824999999992239,0.516386816,0.026428807901234565,0.01
0.09589405736321789,0.1929526851665449,0.516386816,0.026816232785889422,0.01
0.09244974287044386,0.18954117411472593,0.516665344,0.026853406217363287,0.01
0.08832059791423273,0.1875592615297787,0.5168824320000001,0.023847626818751008,0.01
0.09509069074025923,0.18885621997825594,0.5168824320000001,0.027256293645513935,0.01
0.09226011869030966,0.1894212175768487,0.5168824320000001,0.02627473382716049,0.01
0.1166833333335186,0.19574999999798215,0.516456448,0.027328663703703696,0.01
0.11419999999974,0.1953333333367482,0.516456448,0.027291256968970033,0.01
0.1151891759521944,0.19500734663755856,0.516571136,0.02687262776246505,0.01
0.11677703790408675,0.1916983755294915,0.516571136,0.027748023086098694,0.01
0.09270000000008925,0.1821666666675204,0.516808704,0.02594194014814814,0.01
0.09634166666667926,0.19383333333341096,0.516808704,0.027048877827160485,0.01
0.09494999999988069,0.1833333333352736,0.516665344,0.027439474946995727,0.01
0.0886333333333217,0.18474999999743885,0.516665344,0.02350016457032924,0.01
0.08712500000013582,0.1802499999990687,0.516820992,0.027732375639857473,0.01
0.08652750651045377,0.19047037760656665,0.516820992,0.02758152769174802,0.01
0.08662906293214633,0.1833073997225697,0.516415488,0.026971573472622155,0.01
0.08679999999997864,0.19224999999860304,0.516415488,0.027628653959646688,0.01
0.07649401732012577,0.18762808224044572,0.516354048,0.02668586841270895,0.01
0.0757328716465962,0.18837826934267748,0.516354048,0.021767581629312138,0.01
0.07805833333319849,0.18516666666643386,0.5166366720000001,0.03189135486419754,0.01
0.0705869608693171,0.17988800746872985,0.5166366720000001,0.02064469033758462,0.01
0.12299986665782275,0.1912794186275981,0.516272128,0.022652535004667292,0.01
0.1225750000002639,0.19566666666845167,0.516272128,0.02787490449382716,0.01
0.14579590071182505,0.19802688493726422,0.516608,0.024007616790123462,0.01
0.12358912709534806,0.19237961664142536,0.516608,0.028186149925925927,0.01
0.1165755616291471,0.18572095194065058,0.516333568,0.020745430913580245,0.01
0.1393842922862009,0.20903060203695384,0.516333568,0.025844754962962964,0.01
0.11004999999992529,0.1824166666677532,0.516472832,0.02687415940740741,0.01
0.12820833333341095,0.1975000000015522,0.516472832,0.023902536691358025,0.01
0.08706052514488245,0.18248140377557565,0.51611648,0.020166232493827162,0.01
0.08239034473087135,0.18827073991088486,0.51611648,0.02095771496296296,0.01
0.0792136142409882,0.1804453630235031,0.51597312,0.03025148876591773,0.01
0.10605833333320333,0.18866666666581294,0.51597312,0.022259231604938274,0.01
0.10088494100396316,0.18080461302727277,0.51613696,0.019122860648796255,0.01
0.12847523168221206,0.20244682978710032,0.51613696,0.03177570060226238,0.01
0.11364166666656578,0.18308333333504076,0.516624384,0.02125498359368634,0.01
0.10644166666679666,0.1859166666632518,0.516624384,0.029918701037037043,0.01
0.1456904016518377,0.19769533071640585,0.51652608,0.017731252122129244,0.01
0.144458530726688,0.20789684392969834,0.51652608,0.03256096162816567,0.01
0.13148333333313833,0.18783333333752428,0.516366336,0.02173210529823393,0.01
0.1324999999999515,0.19858333333201397,0.516210688,0.024582647281134677,0.01
0.11332500000013775,0.1865833333324796,0.516210688,0.02845392529386929,0.01
0.12918333333327614,0.2022500000001552,0.516210688,0.02047812898765432,0.01
0.10929166666671034,0.18133333333147073,0.516161536,0.026506830929056445,0.01
0.13449166666675108,0.20050000000240592,0.516161536,0.026061161075805122,0.01
0.07093468843718276,0.17460846384476428,0.516329472,0.02796975087228037,0.01
0.06363167354544341,0.18170017307878594,0.516329472,0.01899456579437914,0.01
0.09672410338605901,0.22001268950832495,0.516497408,0.02627317254320988,0.01
0.0665083333333314,0.17583333333216916,0.516497408,0.020711145876543213,0.01
0.09797877966552859,0.17919944470091148,0.516739072,0.030550910018458236,0.01
0.10354333355738951,0.19005916762019318,0.516739072,0.02167487754649431,0.01
0.1206083333333178,0.19016666666332946,0.516608,0.021953109101368547,0.01
0.1008061829568266,0.1853221400545781,0.516608,0.02069067992187133,0.01
0.13753168356465026,0.20065701707290068,0.516440064,0.03157403412201655,0.01
0.10866557770509498,0.19444629642045985,0.516440064,0.021716351770272473,0.01
0.11971638941922705,0.19545950368142004,0.516427776,0.03007386875347062,0.01
0.1190955850834424,0.18934847835255353,0.516427776,0.021192983780892603,0.01
0.09805000000014844,0.18275000000139696,0.516124672,0.02055518814814815,0.01
0.1019914154520534,0.19062354428656272,0.516124672,0.03178131911111111,0.01
0.1220947705870567,0.1937988379076906,0.516263936,0.02019111822222222,0.01
0.09810000000009798,0.1869166666680636,0.516263936,0.020631198024691356,0.01
0.13339558405521165,0.19820519600690872,0.516468736,0.030971170765432102,0.01
0.1559369326967421,0.21426410273658064,0.516468736,0.02013977916049383,0.01
0.13508333333338668,0.1984166666671323,0.516481024,0.02223238637037037,0.01
0.13814999999982927,0.20949999999720606,0.51675136,0.03247394765432099,0.01
0.10535000000005917,0.19791666667054714,0.51675136,0.021751112691358022,0.01
0.08027500000001359,0.1842500000008537,0.51675136,0.019901300938271606,0.01
0.0792490184332598,0.18039196113445144,0.5161000960000001,0.03316949544784466,0.01
0.08007747278450161,0.1864522807705014,0.5161000960000001,0.021094965817093678,0.01
0.10599999999976717,0.18575000000031044,0.516550656,0.020612690172839506,0.01
0.07964166666691502,0.18250000000116415,0.516550656,0.03247379595061728,0.01
0.10337499999986903,0.1889999999994567,0.516337664,0.019118573037037036,0.01
0.07703333333350504,0.17958333333178114,0.516337664,0.020267159703703703,0.01
0.06342962914000422,0.17275401600280993,0.516517888,0.03083421392592593,0.01
0.08948261951172137,0.19081557183940054,0.516517888,0.02050477827160493,0.01
0.06309166666663563,0.1744166666680636,0.5166366720000001,0.021075247407407408,0.01
0.06987499999983508,0.18216666666558012,0.5166366720000001,0.030946038518518522,0.01
0.09750000000033955,0.1821666666675204,0.516395008,0.021463602567901235,0.01
0.12072499999982635,0.20383333333108264,0.516395008,0.021148406518518518,0.01
0.11312553711919812,0.18514907119827456,0.5160222720000001,0.028798040297217893,0.01
0.10568647885403068,0.19022725744559657,0.5160222720000001,0.020840711643061376,0.01
0.09243333333348953,0.1829166666662786,0.516395008,0.02775504592592593,0.01
0.10585113462439127,0.19835961935284044,0.516808704,0.024648210962962974,0.01
0.09155870174964506,0.1778248964853787,0.516808704,0.021354723555555555,0.01
0.10487365824402556,0.19311287419300988,0.516808704,0.03078371555555556,0.01
0.08662464149116451,0.1908908938808967,0.516476928,0.021311780221184882,0.01
0.0682580669484254,0.18265606152007896,0.516476928,0.020053041243761845,0.01
0.06292499999993499,0.18033333333247958,0.516476928,0.029099471209587106,0.01
0.06253743262125168,0.18762893458511193,0.516476928,0.021062794471257806,0.01
0.11453115608092335,0.19980965738251244,0.516497408,0.022572082157485795,0.01
0.08710833333316258,0.18975000000209552,0.516497408,0.030637897538848262,0.01
0.09594473919224943,0.18579608131533326,0.516435968,0.01986753564518795,0.01
0.10355285961865911,0.1943354921081249,0.516435968,0.022356260917798805,0.01
0.10208638848147857,0.1886081855761879,0.516497408,0.02127489337747854,0.01
0.12312811980047805,0.20715474209611845,0.516497408,0.033090452548688434,0.01
0.10159119748876655,0.1863687971685472,0.516374528,0.019563821276112458,0.01
0.1095833333334061,0.1965000000006209,0.516374528,0.029773318320987657,0.01
0.08312779148052724,0.18580427971499608,0.516194304,0.019450958150325912,0.01
0.11105740382692955,0.20453030202052272,0.516194304,0.023190600414796324,0.01
0.08276666666642996,0.17783333333209156,0.516292608,0.029936331948240497,0.01
0.11074233047201494,0.1933686031831101,0.516292608,0.021512748246913578,0.01
0.12232852467755792,0.20106191143709437,0.51664896,0.02260877590123457,0.01
0.13105833333356712,0.1956666666684517,0.51664896,0.030322637432098763,0.01
0.14644999999994374,0.20266666666720995,0.516534272,0.021059950617283954,0.01
0.13281666666662206,0.19599999999821496,0.516534272,0.02105773827160494,0.01
0.08321945203659978,0.1773048463417921,0.51621888,0.028616027654320985,0.01
0.08065537702489149,0.18236215747631146,0.51621888,0.022543777185185184,0.01
0.09653333333347594,0.18383333333767954,0.51638272,0.02460666641973662,0.01
0.09099166666674137,0.18474999999743885,0.51638272,0.02899613507247665,0.01
0.07887499999984963,0.17874999999767166,0.516243456,0.020999382913580247,0.01
0.11087500000018433,0.20266666666915018,0.516243456,0.02420372543209876,0.01
0.07867499999993016,0.1786666666681412,0.51662848,0.020693851654320986,0.01
0.10064166666670643,0.19083333333255723,0.51662848,0.03213302518518519,0.01
0.06304579694680038,0.17447170188599764,0.516186112,0.021223904395061728,0.01
0.06392092806173495,0.1812787519168721,0.516186112,0.029696910222222223,0.01
0.08593333333349923,0.1860833333339542,0.516337664,0.019941856395061727,0.01
0.06562499999999999,0.18133333333341095,0.516337664,0.023635083061728394,0.01
0.13679999999997866,0.19241666666542492,0.516153344,0.021413938567901237,0.01
0.15664166666659488,0.2098333333347303,0.516595712,0.03056200058248305,0.01
0.1350916666668733,0.18699999999953437,0.516595712,0.021529065563929826,0.01
0.1460499999999835,0.19741666666620103,0.516595712,0.02990817659259259,0.01
0.1233847332312258,0.19902750949216153,0.516415488,0.017213503910086653,0.01
0.11812737706012265,0.20506105291400006,0.516415488,0.025648947776739303,0.01
0.10683333333314901,0.1831666666645712,0.516214784,0.020231911975950357,0.01
