Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,CPU_count,Goodput,Memory_total,Memory_used,NIC_speed,Packet_losses,Storage_count,network_throughput,num_workers
2020-11-07 06:47:07.289999962,0.0,1062362589.8666667,3.4984666666668396,3.5886666666755143,12.0,1058693597.8666668,8589934592.0,475029504.0,100000000000.0,1.3333333333333333,8.0,1068591462.8666667,8
2020-11-07 06:47:22.289999962,0.0,1061560593.0666665,3.5770666666666027,3.649333333324951,12.0,1059216588.8000001,8589934592.0,475029504.0,100000000000.0,0.06666666666666667,8.0,1067985356.3333334,8
2020-11-07 06:47:37.289999962,0.0,905300577.3662825,2.800173183240993,3.2960767334979457,12.0,893280607.3117132,8589934592.0,474882048.0,100000000000.0,1.3987877173116632,8.0,914593112.9687604,8
2020-11-07 06:47:52.289999962,0.0,1051376900.9874566,3.567787563384416,3.62449959968254,12.0,1068908933.2621462,8589934592.0,474882048.0,100000000000.0,0.06672004270082733,8.0,1064267991.5932746,8
2020-11-07 06:48:07.289999962,0.0,1044973158.4,3.2970666666667965,3.629333333329608,12.0,1043500751.7834522,8589934592.0,475267072.0,100000000000.0,0.2,8.0,1051336565.7333333,8
2020-11-07 06:48:22.289999962,0.0,1063921527.4666667,3.528133333333244,3.664666666664804,12.0,1039521928.5333333,8589934592.0,475267072.0,100000000000.0,0.0,8.0,1070568652.7333333,8
2020-11-07 06:48:37.289999962,0.0,813663654.3177148,2.6616740672010484,3.1295645834720203,12.0,817730478.4376459,8589934592.0,474996736.0,100000000000.0,0.7290078865398635,8.0,808509849.6918285,8
2020-11-07 06:48:52.289999962,0.0,989869230.5009724,3.312252699349909,3.483870967748025,12.0,712129352.8038942,8589934592.0,474996736.0,100000000000.0,0.20119374958084635,8.0,1004672082.1541145,8
2020-11-07 06:49:07.289999962,0.0,310088226.1333333,1.0005999999996371,1.8486666666615446,12.0,275439923.20000005,8589934592.0,474398720.0,100000000000.0,807.2,8.0,325487526.46666664,8
2020-11-07 06:49:22.289999962,0.0,282180510.1673445,0.9339955997070118,1.9189279285310523,12.0,252853998.93333334,8589934592.0,474398720.0,100000000000.0,129.00860057337155,8.0,268963828.45523036,8
2020-11-07 06:49:37.289999962,0.0,244714427.73333335,0.8723333333327901,1.9766666666682187,12.0,279002282.6666667,8589934592.0,474398720.0,100000000000.0,862.2,8.0,264175548.0,8
2020-11-07 06:49:52.289999962,0.0,337962604.4786008,1.1451570160330922,2.077116735128854,12.0,326919833.07779485,8589934592.0,474316800.0,100000000000.0,97.8534517026633,8.0,344444544.9185107,8
2020-11-07 06:50:07.289999962,0.0,245094781.243711,0.7886898772387326,1.9142684644777441,12.0,220441755.31702113,8589934592.0,474255360.0,100000000000.0,153.4849399610921,8.0,253958036.62708795,8
2020-11-07 06:50:22.289999962,0.0,269588293.6195746,0.8959930662040702,1.953596906456395,12.0,290439441.06666666,8589934592.0,474255360.0,100000000000.0,92.00613374224947,8.0,308061434.6289753,8
2020-11-07 06:50:37.289999962,0.0,287988037.06419575,0.9738017465507267,1.9824011732577547,12.0,287866982.4,8589934592.0,474701824.0,100000000000.0,113.65908939404041,8.0,285806430.4379708,8
2020-11-07 06:50:52.289999962,0.0,231041979.73333332,0.7908666666665037,1.8626666666668221,12.0,243299396.26666668,8589934592.0,474701824.0,100000000000.0,275.2,8.0,235506528.93333334,8
2020-11-07 06:51:07.289999962,0.0,227065068.56419224,0.802086474099731,1.8798769824524695,12.0,219837017.7988134,8589934592.0,474722304.0,100000000000.0,431.82777543267207,8.0,243991366.82144368,8
2020-11-07 06:51:22.289999962,0.0,306591873.59320265,1.0253409853177835,1.9420138630118706,12.0,275171240.7493833,8589934592.0,474722304.0,100000000000.0,248.63978534694792,8.0,290011751.21115005,8
