Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,CPU_count,Goodput,Memory_total,Memory_used,NIC_speed,Packet_losses,Storage_count,network_throughput,num_workers
2020-11-07 05:55:42.558000088,0.0,621276216.0998163,2.043384634872087,2.7317752865923732,12.0,727623270.3999999,8589934592.0,472748032.0,100000000000.0,1585.3442269934765,8.0,668534822.0279942,8
2020-11-07 05:55:57.558000088,0.0,645789408.2049117,2.0797269720639147,2.7181760607899452,12.0,462161522.0318646,8589934592.0,472748032.0,100000000000.0,668.9184434592921,8.0,592653630.3567659,8
2020-11-07 05:56:12.558000088,0.0,574513769.7179812,1.8917927861862307,2.5849723314906288,12.0,550603004.4669645,8589934592.0,473460736.0,100000000000.0,2902.126808453897,8.0,629956485.2323488,8
2020-11-07 05:56:27.558000088,0.0,505720977.5348311,1.6748216785547496,2.415705619627997,12.0,458320896.0,8589934592.0,473460736.0,100000000000.0,927.9381374575029,8.0,446922049.3967069,8
2020-11-07 05:56:42.558000088,0.0,543317373.1582106,1.780385359023795,2.5183012200870825,12.0,594814020.2666667,8589934592.0,472977408.0,100000000000.0,498.5665711047403,8.0,633790855.1236749,8
2020-11-07 05:56:57.558000088,0.0,364371979.4680355,1.2349843343775762,2.1343910405901534,12.0,414339447.4666667,8589934592.0,472977408.0,100000000000.0,1086.5275648290115,8.0,442850220.5852943,8
2020-11-07 05:57:12.558000088,0.0,378715739.4492966,1.301353423561829,2.1929461964185277,12.0,482796339.20000005,8589934592.0,470646784.0,100000000000.0,723.3815587705847,8.0,355966554.4369624,8
2020-11-07 05:57:27.558000088,0.0,550537787.0808612,1.8293447103523408,2.5790280647874537,12.0,446357638.7242826,8589934592.0,470646784.0,100000000000.0,1536.3642423838412,8.0,575034859.0760616,8
2020-11-07 05:57:42.558000088,0.0,442395854.6569772,1.5189679311958613,2.3249549970039913,12.0,495286605.700554,8589934592.0,474890240.0,100000000000.0,1404.093606240416,8.0,481308660.57737184,8
2020-11-07 05:57:57.558000088,0.0,510887642.7348175,1.7383743907256084,2.4249769463791218,12.0,456252634.7217593,8589934592.0,471773184.0,100000000000.0,1801.5412989065999,8.0,532552644.9084442,8
2020-11-07 05:58:12.558000088,0.0,473210454.3123228,1.5939398029422847,2.2853286543476443,12.0,481741056.08536184,8589934592.0,471773184.0,100000000000.0,1175.8671885544609,8.0,496760657.7810771,8
2020-11-07 05:58:27.558000088,0.0,345715234.1333333,1.1670666666667482,2.131999999998758,12.0,336855793.6137591,8589934592.0,471773184.0,100000000000.0,504.6666666666667,8.0,310471653.3333333,8
2020-11-07 05:58:42.558000088,0.0,414193254.40000004,1.3886000000001029,2.214000000001397,12.0,368633616.6411094,8589934592.0,473272320.0,100000000000.0,825.8,8.0,415407382.93333334,8
2020-11-07 05:58:57.558000088,0.0,485821371.7333333,1.6132666666667015,2.39733333333473,12.0,501427950.93333334,8589934592.0,473272320.0,100000000000.0,1158.1333333333334,8.0,540057372.6666666,8
2020-11-07 05:59:12.558000088,0.0,293816166.5561596,1.0289749370107808,2.0432303407980497,12.0,350711569.62869143,8589934592.0,475037696.0,100000000000.0,727.8212438668611,8.0,307625857.24704945,8
2020-11-07 05:59:27.558000088,0.0,2777769202.3059397,4.98015819815,5.51173079501695,12.0,3723748452.563504,8589934592.0,475037696.0,100000000000.0,145.52889127228852,8.0,2677284915.8064084,8
2020-11-07 05:59:42.558000088,0.0,3403573657.6000004,6.464800000000105,6.6,12.0,2407408981.062111,8589934592.0,483373056.0,100000000000.0,114.86666666666666,8.0,3353931797.9333334,8
2020-11-07 05:59:57.558000088,0.0,2370439292.5967884,4.8471380022654875,5.177983607639678,12.0,2969922688.498188,8589934592.0,483373056.0,100000000000.0,84.02745385486773,8.0,2361771508.695942,8
2020-11-07 06:00:12.558000088,0.0,2942572792.316927,5.743297318927678,6.075230092041628,12.0,3013765087.2232594,8589934592.0,483000320.0,100000000000.0,47.15219421101774,8.0,3008864575.2967854,8
2020-11-07 06:00:27.558000088,0.0,2691099504.4107966,5.161356155365242,5.54904542462652,12.0,2638967876.2666674,8589934592.0,483000320.0,100000000000.0,111.32323897300856,8.0,2679197187.2942724,8
2020-11-07 06:00:42.558000088,0.0,1926417200.351138,4.207779053278542,4.77831048686075,12.0,1115527577.6,8589934592.0,484106240.0,100000000000.0,66.44608008643392,8.0,1865896215.1394422,8
2020-11-07 06:00:57.558000088,0.0,2517689958.4,4.591599999999744,5.195333333332868,12.0,3382532232.5333333,8589934592.0,484106240.0,100000000000.0,104.06666666666666,8.0,2628457348.5333333,8
2020-11-07 06:01:12.558000088,0.0,3035836096.2602496,5.744017065528794,6.181454569701252,12.0,2293122823.968539,8589934592.0,483581952.0,100000000000.0,110.59262715818946,8.0,3067562052.929805,8
2020-11-07 06:01:27.558000088,0.0,2475410227.2,4.852466666666927,5.235999999998603,12.0,2445479685.2913723,8589934592.0,478883840.0,100000000000.0,97.13333333333334,8.0,2488307115.4666667,8
2020-11-07 06:01:42.558000088,0.0,1447335526.3999996,3.1615999999999382,3.7846666666679085,12.0,2276518718.314554,8589934592.0,478883840.0,100000000000.0,42.733333333333334,8.0,1521077630.3333333,8
2020-11-07 06:01:57.558000088,0.0,3214657399.4666667,5.849866666666397,6.249333333328831,12.0,3634327005.866667,8589934592.0,478883840.0,100000000000.0,43.46666666666667,8.0,3312642881.5333333,8
2020-11-07 06:02:12.558000088,0.0,3113088887.466667,5.339933333333708,5.821999999997207,12.0,2605121809.0666666,8589934592.0,477728768.0,100000000000.0,54.666666666666664,8.0,3151844526.2,8
2020-11-07 06:02:27.558000088,0.0,3040607737.0792475,5.713954412933561,6.021468327603274,12.0,2756058200.4264393,8589934592.0,477728768.0,100000000000.0,55.327325735489,8.0,3011044084.9456663,8
2020-11-07 06:02:42.558000088,0.0,2621134180.7204666,4.946401019655492,5.399208425558915,12.0,3045011807.8975453,8589934592.0,477368320.0,100000000000.0,42.932850338767025,8.0,2730265091.6348023,8
2020-11-07 06:02:57.558000088,0.0,3202950485.333333,5.658133333333534,6.049333333340474,12.0,3384776192.0,8589934592.0,477368320.0,100000000000.0,46.666666666666664,8.0,3194342949.133333,8
2020-11-07 06:03:12.558000088,0.0,3103658530.133333,5.91419999999974,6.191333333333023,12.0,2711543808.0000005,8589934592.0,477253632.0,100000000000.0,60.86666666666667,8.0,3159246091.6,8
2020-11-07 06:03:27.558000088,0.0,1730561222.0380561,4.019425843665535,4.488099184506499,12.0,2172035352.9294143,8589934592.0,477200384.0,100000000000.0,43.161174832592984,8.0,1583082335.0792282,8
2020-11-07 06:03:42.558000088,0.0,3676082022.7912593,6.368279930285344,6.615766188503359,12.0,3475664801.2269125,8589934592.0,477200384.0,100000000000.0,40.890199758680794,8.0,3864904754.5247355,8
2020-11-07 06:03:57.558000088,0.0,2865096154.143609,5.215747716514176,5.563837589170129,12.0,2638792977.0666666,8589934592.0,477200384.0,100000000000.0,27.601840122674844,8.0,2780299991.066071,8
2020-11-07 06:04:12.558000088,0.0,2256047581.866667,4.6879333333333,5.090666666669616,12.0,2255643170.133333,8589934592.0,476909568.0,100000000000.0,41.266666666666666,8.0,2254614982.0666666,8
2020-11-07 06:04:27.558000088,0.0,3110746248.533333,5.626333333333847,5.98933333333116,12.0,3743343969.0728526,8589934592.0,477868032.0,100000000000.0,43.06666666666667,8.0,3215686314.5333333,8
2020-11-07 06:04:42.558000088,0.0,3806002548.635038,6.527431751921469,6.823880201435078,12.0,3023353547.5095015,8589934592.0,477868032.0,100000000000.0,44.79194275112642,8.0,3825230389.279088,8
2020-11-07 06:04:57.558000088,0.0,2175698047.759592,4.552991682318233,5.014354708868799,12.0,1448868227.702973,8589934592.0,477294592.0,100000000000.0,46.216796350952514,8.0,2144036129.259458,8
2020-11-07 06:05:12.558000088,0.0,2148064616.4922338,4.231784547696563,4.694220385317579,12.0,3656924257.6343513,8589934592.0,477294592.0,100000000000.0,37.7974801679888,8.0,2214064943.60376,8
