Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers
2021-07-22 05:02:42.342999935,68996300.8,736097894.4000001,5.715200000011827,2.1979999996721746,656390144.0,8288776192.0,100000000000.0,0.4,737763615.2,8
2021-07-22 05:02:57.342999935,69206016.0,3738886143.9999995,7.409600000001955,11.377999999746681,2666781900.8,8292139008.0,100000000000.0,0.4,3744941446.2,8
2021-07-22 05:03:12.342999935,69206016.0,3731028377.6,7.3383999999845395,11.18999999947846,3672923955.2,8296988672.0,100000000000.0,0.4,3736754263.4,8
2021-07-22 05:03:27.342999935,69206016.0,3846264422.3999996,7.547199999995064,11.271999998949468,4042873241.6000004,8270790656.0,100000000000.0,0.6,3851441308.2,8
2021-07-22 05:03:42.342999935,69206016.0,3993941606.3999996,7.550399999995715,11.6460000006482,3569357516.8,8272941056.0,100000000000.0,0.4,3999852836.6,8
2021-07-22 05:03:57.342999935,69206016.0,3788555059.2000003,7.551200000004609,11.426000000536442,3714895872.0,8293724160.0,100000000000.0,0.4,3792438034.2,8
2021-07-22 05:04:12.342999935,69206016.0,3557643878.4,7.176799999998185,10.824000000022357,3743005798.4,8294780928.0,100000000000.0,0.4,3563684169.6,8
2021-07-22 05:04:27.342999935,69206016.0,3276028313.6,6.934399999998276,9.980000000074504,3756755353.6000004,8290091008.0,100000000000.0,0.4,3280967588.2,8
2021-07-22 05:04:42.342999935,139460607.99999997,595166822.4000001,5.2048000000009775,1.0599999999627472,998484172.8000001,8287477760.0,100000000000.0,1.0,596075704.0,8
2021-07-22 05:04:57.342999935,139460608.0,753199513.6,6.121599999995669,2.1500000005587934,688809574.4,8265297920.0,100000000000.0,0.4,754260571.8,8
2021-07-22 05:05:12.342999935,139460608.0,531182387.1999999,4.7271999999939,1.0760000005364416,563755520.0,8267759616.0,100000000000.0,0.6,532484579.6,8
2021-07-22 05:05:27.342999935,139460608.0,515799449.6,4.717600000009406,1.03000000026077,474898432.00000006,8263290880.0,100000000000.0,0.6,515565290.6,8
2021-07-22 05:05:42.342999935,70254592.0,768815923.1999999,5.844000000000232,1.8339999997988339,748287999.9999999,8261275648.0,100000000000.0,0.4,769428675.2,8
2021-07-22 05:05:57.342999935,70267699.2,180351795.2,1.976800000004005,0.6379999989643692,152312217.6,8261091328.0,100000000000.0,0.6,180580593.8,8
2021-07-22 05:06:12.342999935,70254592.0,180708147.20000002,1.9288000000058674,0.7559999996796248,152538521.6,8261103616.0,100000000000.0,0.4,180911086.6,8
2021-07-22 05:06:27.342999935,70267699.2,180754022.4,1.964000000001397,0.84799999948591,186888192.0,8261300224.0,100000000000.0,0.4,180982089.4,8
2021-07-22 05:06:42.342999935,35651584.0,181478195.2,1.9103999999992083,0.6960000002756715,205151846.4,8264597504.0,100000000000.0,0.4,181684942.6,8
2021-07-22 05:06:57.342999935,35664691.2,182849536.0,1.9231999999959954,0.5900000007823112,182747136.0,8261144576.0,100000000000.0,0.6,183080310.0,8
2021-07-22 05:07:12.342999935,35651584.0,209194188.8,2.0896000000066124,0.5939999993890523,179523584.00000003,8261287936.0,100000000000.0,0.4,209443139.0,8
2021-07-22 05:07:27.342999935,35664691.2,179543244.79999998,1.8887999999977183,0.666000000014901,152546508.8,8260509696.0,100000000000.0,0.4,179770118.6,8
2021-07-22 05:07:42.342999935,6291456.0,174846771.2,1.5623999999894296,0.797999999858439,152971776.0,8260460544.0,100000000000.0,0.4,175044207.2,8
2021-07-22 05:07:57.342999935,6298009.600000001,175368601.60000002,1.5783999999926892,0.8660000003874302,153394380.8,8260567040.0,100000000000.0,0.4,175589958.8,8
2021-07-22 05:08:12.342999935,6291456.0,174630502.4,1.5856000000087078,0.7339999997988345,154186342.39999998,8264335360.0,100000000000.0,0.6,174825280.2,8
2021-07-22 05:08:27.342999935,6304563.2,173841612.8,1.5400000000023284,0.598000000230968,154509312.0,8281772032.0,100000000000.0,0.6,174064266.0,8
2021-07-22 05:08:42.342999935,214958079.99999997,3347555942.3999996,7.335200000007171,10.06000000014901,3466565734.4,8294486016.0,100000000000.0,0.4,3352770091.6,8
2021-07-22 05:08:57.342999935,214971187.2,3710024908.7999997,7.5815999999991615,11.205999999865892,3481456640.0,8292352000.0,100000000000.0,0.6,3715402370.0,8
2021-07-22 05:09:12.342999935,214643507.2,3403053465.5999994,7.4,10.498000000044703,3531642880.0000005,8281223168.0,100000000000.0,0.4,3412899537.4,8
2021-07-22 05:09:27.342999935,214958079.99999997,3470451507.2,7.263200000009966,10.562000000104309,3170354790.4,8274718720.0,100000000000.0,0.6,3475705243.0,8
2021-07-22 05:09:42.342999935,187695104.00000003,3786066329.6,7.532800000003772,11.28799999970943,3741756108.8000007,8272453632.0,100000000000.0,0.4,3790464570.2,8
2021-07-22 05:09:57.342999935,187695104.00000003,3475472384.0,7.566399999998976,10.521999999508262,3772904243.2,8276148224.0,100000000000.0,0.6,3480039991.8,8
2021-07-22 05:10:12.342999935,187695104.00000003,3628078694.3999996,7.418400000006658,11.17600000035018,3730671206.4,8299679744.0,100000000000.0,0.6,3633047957.6,8
2021-07-22 05:10:27.342999935,187695104.0,3527186022.3999996,7.381599999993342,10.809999999217686,3204802150.4,8294621184.0,100000000000.0,0.4,3532456152.2,8
2021-07-22 05:10:42.342999935,69206016.0,817840947.1999999,5.979199999995763,2.1239999998360863,1526143180.8,8290725888.0,100000000000.0,0.6,818944079.4,8
2021-07-22 05:10:57.342999935,69206016.0,521479782.4,4.432000000000699,1.0279999995604157,430385561.6,8289009664.0,100000000000.0,0.4,522006730.0,8
2021-07-22 05:11:12.342999935,69206016.0,475792179.2,4.045599999994738,1.197999999858439,649102950.4000001,8267968512.0,100000000000.0,0.4,476430618.0,8
2021-07-22 05:11:27.342999935,69206016.0,490891673.59999996,4.2687999999965545,1.2179999999701978,516120576.0,8267247616.0,100000000000.0,0.4,491471537.2,8
2021-07-22 05:11:42.342999935,162529280.00000003,803437772.8000001,6.748800000001211,1.5440000001341105,655582822.4,8292159488.0,100000000000.0,0.4,804240943.6,8
2021-07-22 05:11:57.342999935,162319564.80000004,469063270.4,4.4375999999931075,0.9819999992847445,527395225.6000001,8287522816.0,100000000000.0,0.4,469984104.0,8
2021-07-22 05:12:12.342999935,162109849.6,764197273.6,5.992800000007264,2.2040000004693865,692337049.5999999,8288071680.0,100000000000.0,0.4,768055509.8,8
2021-07-22 05:12:27.342999935,162529280.0,560954572.8,5.031999999994879,1.1280000003054738,344108236.8,8266641408.0,100000000000.0,0.4,560837519.2,8
2021-07-22 05:12:42.342999935,242221056.00000003,516802969.59999996,5.076000000000931,1.2459999995306132,598463283.2,8286371840.0,100000000000.0,0.6,517786934.0,8
2021-07-22 05:12:57.342999935,242011340.80000004,822427648.0,6.572000000003027,2.454000000096858,664562892.7999998,8285728768.0,100000000000.0,0.4,824007287.2,8
2021-07-22 05:13:12.342999935,242221056.00000003,534522265.6,5.210399999999208,1.1959999991580843,732845670.4000001,8289636352.0,100000000000.0,0.4,535406735.4,8
2021-07-22 05:13:27.342999935,242221056.00000003,723374079.9999999,5.938400000007824,1.8259999997913838,832762675.1999999,8264577024.0,100000000000.0,0.4,724434336.8,8
2021-07-22 05:13:42.342999935,167772160.0,592818995.1999999,5.301600000000326,0.9920000003650783,679745945.6,8263897088.0,100000000000.0,0.4,593927139.0,8
2021-07-22 05:13:57.342999935,167772160.0,480768819.2,4.581599999993341,1.075999999977648,555497881.6,8283738112.0,100000000000.0,0.6,481342853.6,8
2021-07-22 05:14:12.342999935,167667302.4,628341964.8000002,5.546399999997812,1.2159999998286368,564695859.2,8286068736.0,100000000000.0,0.4,628892500.0,8
2021-07-22 05:14:27.342999935,167772160.0,196987289.6,2.7120000000053546,0.6140000004321337,155965849.59999996,8281632768.0,100000000000.0,0.2,196622902.4,8
2021-07-22 05:14:42.342999935,29360128.0,197296128.0,1.983199999993667,0.5720000008121133,156214067.2,8282021888.0,100000000000.0,0.4,197538830.6,8
2021-07-22 05:14:57.342999935,29360128.0,2757227315.2,6.712799999996787,8.365999999456108,764072755.2,8276041728.0,100000000000.0,0.4,2760532157.2,8
2021-07-22 05:15:12.342999935,29360128.0,3381746892.8,7.156800000008662,10.3679999999702,3527346585.5999994,8279068672.0,100000000000.0,0.4,3383466487.2,8
2021-07-22 05:15:27.342999935,29360128.0,3445916467.2,7.061599999992176,10.316000000387431,3635600588.8,8275656704.0,100000000000.0,0.4,3451237672.6,8
2021-07-22 05:15:42.342999935,140509184.0,3534951219.2000003,7.354399999993621,10.6039999993518,3691256217.6,8274874368.0,100000000000.0,0.4,3541187428.0,8
2021-07-22 05:15:57.342999935,140509184.0,3560260403.2,7.423999999999068,10.712000000290573,3656961228.8000007,8274014208.0,100000000000.0,0.4,3565737076.8,8
2021-07-22 05:16:12.342999935,140515737.6,3832596070.4,7.643200000008799,11.533999999985099,3751588659.2,8273248256.0,100000000000.0,0.4,3838203956.0,8
2021-07-22 05:16:27.342999935,140509184.0,3598576025.6,7.3319999999832355,11.154000000655653,3793341644.8,8272674816.0,100000000000.0,0.4,3604362936.2,8
2021-07-22 05:16:42.342999935,163590963.2,667890483.2,5.819199999998092,1.3839999999850987,1855782912.0,8271679488.0,100000000000.0,0.6,668576920.2,8
2021-07-22 05:16:57.342999935,163577856.0,547500032.0,4.984000000002561,1.0319999996572733,685248512.0,8269541376.0,100000000000.0,0.4,548068587.8,8
2021-07-22 05:17:12.342999935,163590963.2,581613158.4,5.17599999998929,0.9799999997019769,669549363.1999999,8268189696.0,100000000000.0,0.4,582046426.0,8
2021-07-22 05:17:27.342999935,163368140.8,631946444.7999998,5.519200000003911,1.1460000000894068,587319705.6,8266625024.0,100000000000.0,0.4,632014641.0,8
2021-07-22 05:17:42.342999935,138425139.2,735195136.0000001,6.189600000006612,1.614000000245869,721552179.1999999,8266821632.0,100000000000.0,1.0,736220195.6,8
2021-07-22 05:17:57.342999935,138412032.0,678489292.8,5.747199999995064,1.4799999995157118,723111116.8000001,8262594560.0,100000000000.0,0.4,679223746.2,8
