Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers,CPU_count,Memory_total,Storage_count
2021-04-08 03:32:46.368999958,8388608.0,4017484595.2,7.568799999984911,11.618000000715258,4017484595.2,11753005056.0,100000000000.0,1.2,4023179384.4,50,16.0,34359740000.0,8.0
2021-04-08 03:33:01.368999958,8388608.0,4594707660.8,7.103199999965728,12.722000000253319,4594707660.8,11769331712.0,100000000000.0,5.4,4601999689.0,50,16.0,34359740000.0,8.0
2021-04-08 03:33:16.368999958,8388608.0,3817372876.7999997,7.352000000001862,10.929999998956918,3817372876.7999997,11753369600.0,100000000000.0,1.2,3822718795.2,50,16.0,34359740000.0,8.0
2021-04-08 03:33:31.368999958,150994944.0,1385096806.4,5.653600000031293,3.5899999994784597,1385096806.4,11753664512.0,100000000000.0,1.4,1388132274.8,50,16.0,34359740000.0,8.0
2021-04-08 03:33:46.368999958,150994944.0,4056822579.2000003,7.6568000000203025,11.970000000670554,4056822579.2000003,11732000768.0,100000000000.0,1.2,4062688136.8,50,16.0,34359740000.0,8.0
2021-04-08 03:34:01.368999958,150994944.0,3890339020.8,7.4904000000329685,11.44400000013411,3890339020.8,11748433920.0,100000000000.0,1.2,3895797988.4,50,16.0,34359740000.0,8.0
2021-04-08 03:34:16.368999958,150994944.0,4228726784.0,7.65519999996759,11.97999999970198,4228726784.0,11732217856.0,100000000000.0,1.4,4236265300.6,50,16.0,34359740000.0,8.0
2021-04-08 03:34:31.368999958,38797312.00000001,4082664243.2000003,7.653600000054576,11.54200000092387,4082664243.2000003,11730366464.0,100000000000.0,1.6,4088200924.8,50,16.0,34359740000.0,8.0
2021-04-08 03:34:46.368999958,38797312.00000001,4084170752.0,7.691999999992549,11.53400000035763,4084170752.0,11733532672.0,100000000000.0,1.0,4090088776.4,50,16.0,34359740000.0,8.0
2021-04-08 03:35:01.368999958,38797312.0,4115368345.6,7.675199999962934,11.971999999508263,4115368345.6,11750117376.0,100000000000.0,1.0,4120682102.0,50,16.0,34359740000.0,8.0
